,biomark_neural_panel,confident_rbp,gencode_id,gene_name,gene_status,gene_type,havana_gene,level,rbp,ribosomal,ribosomal_subunit,synapse,tag,transcript_id,transcript_name,transcript_status,transcript_type,transcription_factor
ENSG00000239674,False,False,ENSG00000239674.2,RP1-127L4.7,NOVEL,lincRNA,OTTHUMG00000073689.2,1,False,False,False,False,,ENSG00000239674.2,RP1-127L4.7,NOVEL,lincRNA,False
ENSG00000205856,False,False,ENSG00000205856.3,C22orf42,KNOWN,protein_coding,OTTHUMG00000030380.3,2,False,False,False,False,,ENSG00000205856.3,C22orf42,KNOWN,protein_coding,False
ENSG00000230120,False,False,ENSG00000230120.1,RP1-90G24.8,NOVEL,lincRNA,OTTHUMG00000150003.1,2,False,False,False,False,,ENSG00000230120.1,RP1-90G24.8,NOVEL,lincRNA,False
ENSG00000128253,False,False,ENSG00000128253.9,RFPL2,KNOWN,protein_coding,OTTHUMG00000030374.3,2,False,False,False,False,,ENSG00000128253.9,RFPL2,KNOWN,protein_coding,False
ENSG00000254127,False,False,ENSG00000254127.1,IGLCOR22-1,KNOWN,IG_C_pseudogene,OTTHUMG00000030375.2,2,False,False,False,False,,ENSG00000254127.1,IGLCOR22-1,KNOWN,IG_C_pseudogene,False
ENSG00000242082,False,False,ENSG00000242082.1,RP1-90G24.10,NOVEL,antisense,OTTHUMG00000150008.1,2,False,False,False,False,,ENSG00000242082.1,RP1-90G24.10,NOVEL,antisense,False
ENSG00000100191,False,False,ENSG00000100191.4,SLC5A4,KNOWN,protein_coding,OTTHUMG00000150007.1,2,False,False,False,False,,ENSG00000100191.4,SLC5A4,KNOWN,protein_coding,False
ENSG00000214076,False,False,ENSG00000214076.3,CPSF1P1,KNOWN,pseudogene,OTTHUMG00000030378.3,1,False,False,False,False,pseudo_consens,ENSG00000214076.3,CPSF1P1,KNOWN,pseudogene,False
ENSG00000224050,False,False,ENSG00000224050.1,RP1-90G24.6,NOVEL,lincRNA,OTTHUMG00000073688.1,2,False,False,False,False,,ENSG00000224050.1,RP1-90G24.6,NOVEL,lincRNA,False
ENSG00000273325,False,False,ENSG00000273325.1,RP1-90G24.11,NOVEL,lincRNA,OTTHUMG00000186203.1,2,False,False,False,False,,ENSG00000273325.1,RP1-90G24.11,NOVEL,lincRNA,False
ENSG00000234626,False,False,ENSG00000234626.1,RP1-149A16.12,NOVEL,antisense,OTTHUMG00000058271.1,1,False,False,False,False,,ENSG00000234626.1,RP1-149A16.12,NOVEL,antisense,False
ENSG00000128276,False,False,ENSG00000128276.6,RFPL3,KNOWN,protein_coding,OTTHUMG00000030290.4,2,False,False,False,False,,ENSG00000128276.6,RFPL3,KNOWN,protein_coding,False
ENSG00000271093,False,False,ENSG00000271093.1,IGLCOR22-2,KNOWN,IG_C_pseudogene,OTTHUMG00000184769.1,1,False,False,False,False,pseudo_consens,ENSG00000271093.1,IGLCOR22-2,KNOWN,IG_C_pseudogene,False
ENSG00000205853,False,False,ENSG00000205853.6,RFPL3S,KNOWN,protein_coding,OTTHUMG00000030295.5,2,False,False,False,False,,ENSG00000205853.6,RFPL3S,KNOWN,protein_coding,False
ENSG00000230736,False,False,ENSG00000230736.2,RP1-149A16.3,NOVEL,lincRNA,OTTHUMG00000058267.1,2,False,False,False,False,,ENSG00000230736.2,RP1-149A16.3,NOVEL,lincRNA,False
ENSG00000243519,False,False,ENSG00000243519.1,IGLVIVOR22-2,KNOWN,IG_V_pseudogene,OTTHUMG00000099456.1,2,False,False,False,False,,ENSG00000243519.1,IGLVIVOR22-2,KNOWN,IG_V_pseudogene,False
ENSG00000241954,False,False,ENSG00000241954.1,RP1-149A16.17,NOVEL,lincRNA,OTTHUMG00000150006.1,2,False,False,False,False,,ENSG00000241954.1,RP1-149A16.17,NOVEL,lincRNA,False
ENSG00000232218,False,False,ENSG00000232218.1,RP1-149A16.16,KNOWN,pseudogene,OTTHUMG00000099457.1,2,False,False,False,False,,ENSG00000232218.1,RP1-149A16.16,KNOWN,pseudogene,False
ENSG00000100220,False,False,ENSG00000100220.7,RTCB,KNOWN,protein_coding,OTTHUMG00000030300.7,2,False,False,False,False,,ENSG00000100220.7,RTCB,KNOWN,protein_coding,False
ENSG00000184459,False,False,ENSG00000184459.4,BPIFC,KNOWN,protein_coding,OTTHUMG00000058273.2,2,False,False,False,False,,ENSG00000184459.4,BPIFC,KNOWN,protein_coding,False
ENSG00000100225,False,False,ENSG00000100225.13,FBXO7,KNOWN,protein_coding,OTTHUMG00000030674.9,1,False,False,False,False,,ENSG00000100225.13,FBXO7,KNOWN,protein_coding,False
ENSG00000185666,False,False,ENSG00000185666.10,SYN3,KNOWN,protein_coding,OTTHUMG00000031004.23,2,False,False,False,True,ncRNA_host,ENSG00000185666.10,SYN3,KNOWN,protein_coding,False
ENSG00000236054,False,False,ENSG00000236054.1,LL22NC03-104C7.1,NOVEL,antisense,OTTHUMG00000058269.1,1,False,False,False,False,,ENSG00000236054.1,LL22NC03-104C7.1,NOVEL,antisense,False
ENSG00000251890,False,False,ENSG00000251890.1,RNA5SP497,KNOWN,rRNA,,3,False,False,False,False,,ENSG00000251890.1,RNA5SP497,KNOWN,rRNA,False
ENSG00000229673,False,False,ENSG00000229673.1,LL22NC01-116C6.1,NOVEL,antisense,OTTHUMG00000058268.1,2,False,False,False,False,,ENSG00000229673.1,LL22NC01-116C6.1,NOVEL,antisense,False
ENSG00000100234,False,False,ENSG00000100234.11,TIMP3,KNOWN,protein_coding,OTTHUMG00000030784.3,2,False,False,False,False,,ENSG00000100234.11,TIMP3,KNOWN,protein_coding,False
ENSG00000197047,False,False,ENSG00000197047.1,Z73979.1,KNOWN,pseudogene,,3,False,False,False,False,,ENSG00000197047.1,Z73979.1,KNOWN,pseudogene,False
ENSG00000183531,False,False,ENSG00000183531.1,Z98256.1,NOVEL,pseudogene,,3,False,False,False,False,,ENSG00000183531.1,Z98256.1,NOVEL,pseudogene,False
ENSG00000228194,False,False,ENSG00000228194.1,CTA-415G2.2,KNOWN,pseudogene,OTTHUMG00000030096.2,1,False,False,False,False,pseudo_consens,ENSG00000228194.1,CTA-415G2.2,KNOWN,pseudogene,False
ENSG00000228622,False,False,ENSG00000228622.1,RP1-302D9.1,NOVEL,lincRNA,OTTHUMG00000030382.2,1,False,False,False,False,,ENSG00000228622.1,RP1-302D9.1,NOVEL,lincRNA,False
ENSG00000231253,False,False,ENSG00000231253.1,RP1-302D9.2,NOVEL,lincRNA,OTTHUMG00000150002.1,2,False,False,False,False,,ENSG00000231253.1,RP1-302D9.2,NOVEL,lincRNA,False
ENSG00000233632,False,False,ENSG00000233632.1,RP1-302D9.5,KNOWN,pseudogene,OTTHUMG00000155747.1,2,False,False,False,False,,ENSG00000233632.1,RP1-302D9.5,KNOWN,pseudogene,False
ENSG00000133424,False,False,ENSG00000133424.16,LARGE,KNOWN,protein_coding,OTTHUMG00000150914.18,2,False,False,False,False,ncRNA_host,ENSG00000133424.16,LARGE,KNOWN,protein_coding,False
ENSG00000232073,False,False,ENSG00000232073.1,RP1-302D9.3,NOVEL,antisense,OTTHUMG00000150009.1,1,False,False,False,False,,ENSG00000232073.1,RP1-302D9.3,NOVEL,antisense,False
ENSG00000230741,False,False,ENSG00000230741.1,SC22CB-1D7.1,NOVEL,antisense,OTTHUMG00000150925.1,2,False,False,False,False,,ENSG00000230741.1,SC22CB-1D7.1,NOVEL,antisense,False
ENSG00000266012,False,False,ENSG00000266012.1,MIR4764,KNOWN,miRNA,,3,False,False,False,False,,ENSG00000266012.1,MIR4764,KNOWN,miRNA,False
ENSG00000253007,False,False,ENSG00000253007.2,SNORA76,NOVEL,snoRNA,,3,False,False,False,False,,ENSG00000253007.2,SNORA76,NOVEL,snoRNA,False
ENSG00000232081,False,False,ENSG00000232081.1,LARGE-IT1,NOVEL,sense_intronic,OTTHUMG00000150915.1,2,False,False,False,False,,ENSG00000232081.1,LARGE-IT1,NOVEL,sense_intronic,False
ENSG00000224973,False,False,ENSG00000224973.1,LARGE-AS1,NOVEL,processed_transcript,OTTHUMG00000150916.3,1,False,False,False,False,,ENSG00000224973.1,LARGE-AS1,NOVEL,processed_transcript,False
ENSG00000273082,False,False,ENSG00000273082.1,LL22NC03-32F9.1,NOVEL,antisense,OTTHUMG00000186104.1,2,False,False,False,False,,ENSG00000273082.1,LL22NC03-32F9.1,NOVEL,antisense,False
ENSG00000236052,False,False,ENSG00000236052.1,LL22NC03-86D4.1,NOVEL,lincRNA,OTTHUMG00000150928.3,2,False,False,False,False,,ENSG00000236052.1,LL22NC03-86D4.1,NOVEL,lincRNA,False
ENSG00000224404,False,False,ENSG00000224404.1,LL22NC03-13G6.2,NOVEL,lincRNA,OTTHUMG00000150930.1,1,False,False,False,False,,ENSG00000224404.1,LL22NC03-13G6.2,NOVEL,lincRNA,False
ENSG00000235485,False,False,ENSG00000235485.1,RP1-101G11.2,KNOWN,pseudogene,OTTHUMG00000150932.1,1,False,False,False,False,pseudo_consens,ENSG00000235485.1,RP1-101G11.2,KNOWN,pseudogene,False
ENSG00000234891,False,False,ENSG00000234891.1,RP1-288L1.5,NOVEL,lincRNA,OTTHUMG00000150931.1,1,False,False,False,False,,ENSG00000234891.1,RP1-288L1.5,NOVEL,lincRNA,False
ENSG00000237316,False,False,ENSG00000237316.1,RP1-288L1.4,NOVEL,lincRNA,OTTHUMG00000150933.1,2,False,False,False,False,,ENSG00000237316.1,RP1-288L1.4,NOVEL,lincRNA,False
ENSG00000227895,False,False,ENSG00000227895.4,RP1-272J12.1,NOVEL,antisense,OTTHUMG00000150934.4,2,False,False,False,False,,ENSG00000227895.4,RP1-272J12.1,NOVEL,antisense,False
ENSG00000175329,False,False,ENSG00000175329.8,ISX,KNOWN,protein_coding,OTTHUMG00000150962.2,2,False,False,False,False,,ENSG00000175329.8,ISX,KNOWN,protein_coding,True
ENSG00000233080,False,False,ENSG00000233080.2,CTA-714B7.5,NOVEL,lincRNA,OTTHUMG00000150957.1,2,False,False,False,False,,ENSG00000233080.2,CTA-714B7.5,NOVEL,lincRNA,False
ENSG00000273068,False,False,ENSG00000273068.1,CTA-714B7.7,NOVEL,lincRNA,OTTHUMG00000185932.1,2,False,False,False,False,,ENSG00000273068.1,CTA-714B7.7,NOVEL,lincRNA,False
ENSG00000238153,False,False,ENSG00000238153.1,CTA-714B7.4,KNOWN,pseudogene,OTTHUMG00000150959.1,2,False,False,False,False,,ENSG00000238153.1,CTA-714B7.4,KNOWN,pseudogene,False
ENSG00000243453,False,False,ENSG00000243453.1,COX7BP1,KNOWN,pseudogene,OTTHUMG00000155624.1,1,False,False,False,False,pseudo_consens,ENSG00000243453.1,COX7BP1,KNOWN,pseudogene,False
ENSG00000238584,False,False,ENSG00000238584.1,RNU7-167P,KNOWN,snRNA,,3,False,False,False,False,,ENSG00000238584.1,RNU7-167P,KNOWN,snRNA,False
ENSG00000100281,False,False,ENSG00000100281.9,HMGXB4,KNOWN,protein_coding,OTTHUMG00000150439.2,2,False,False,False,False,,ENSG00000100281.9,HMGXB4,KNOWN,protein_coding,True
ENSG00000273176,False,False,ENSG00000273176.1,RP3-510H16.3,NOVEL,antisense,OTTHUMG00000186162.1,2,False,False,False,False,,ENSG00000273176.1,RP3-510H16.3,NOVEL,antisense,False
ENSG00000100284,False,False,ENSG00000100284.16,TOM1,KNOWN,protein_coding,OTTHUMG00000150958.3,2,False,False,False,False,ncRNA_host,ENSG00000100284.16,TOM1,KNOWN,protein_coding,False
ENSG00000266320,False,False,ENSG00000266320.1,MIR3909,KNOWN,miRNA,,3,False,False,False,False,,ENSG00000266320.1,MIR3909,KNOWN,miRNA,False
ENSG00000100292,False,False,ENSG00000100292.12,HMOX1,KNOWN,protein_coding,OTTHUMG00000150960.2,2,False,False,False,False,,ENSG00000100292.12,HMOX1,KNOWN,protein_coding,False
ENSG00000100297,False,False,ENSG00000100297.11,MCM5,KNOWN,protein_coding,OTTHUMG00000150961.17,1,False,False,False,False,,ENSG00000100297.11,MCM5,KNOWN,protein_coding,False
ENSG00000233388,False,False,ENSG00000233388.2,RP4-569D19.5,KNOWN,pseudogene,OTTHUMG00000150608.2,1,False,False,False,False,pseudo_consens,ENSG00000233388.2,RP4-569D19.5,KNOWN,pseudogene,False
ENSG00000273044,False,False,ENSG00000273044.1,RP4-569D19.8,NOVEL,lincRNA,OTTHUMG00000186105.1,2,False,False,False,False,,ENSG00000273044.1,RP4-569D19.8,NOVEL,lincRNA,False
ENSG00000100302,False,False,ENSG00000100302.6,RASD2,KNOWN,protein_coding,OTTHUMG00000150607.1,2,False,False,False,False,,ENSG00000100302.6,RASD2,KNOWN,protein_coding,False
ENSG00000198125,False,False,ENSG00000198125.8,MB,KNOWN,protein_coding,OTTHUMG00000150606.10,1,False,False,False,False,,ENSG00000198125.8,MB,KNOWN,protein_coding,False
ENSG00000268818,False,False,ENSG00000268818.1,AL049747.1,NOVEL,protein_coding,,3,False,False,False,False,,ENSG00000268818.1,AL049747.1,NOVEL,protein_coding,False
ENSG00000221963,False,False,ENSG00000221963.5,APOL6,KNOWN,protein_coding,OTTHUMG00000150615.2,2,False,False,False,False,,ENSG00000221963.5,APOL6,KNOWN,protein_coding,False
ENSG00000228587,False,False,ENSG00000228587.1,RP1-41P2.7,NOVEL,lincRNA,OTTHUMG00000150586.1,1,False,False,False,False,,ENSG00000228587.1,RP1-41P2.7,NOVEL,lincRNA,False
ENSG00000226336,False,False,ENSG00000226336.2,MRPS16P3,KNOWN,pseudogene,OTTHUMG00000150587.2,1,False,False,False,False,pseudo_consens,ENSG00000226336.2,MRPS16P3,KNOWN,pseudogene,False
ENSG00000128313,False,False,ENSG00000128313.2,APOL5,KNOWN,protein_coding,OTTHUMG00000150588.1,2,False,False,False,False,,ENSG00000128313.2,APOL5,KNOWN,protein_coding,False
ENSG00000100320,False,True,ENSG00000100320.18,RBFOX2,KNOWN,protein_coding,OTTHUMG00000150585.10,1,True,False,False,False,,ENSG00000100320.18,RBFOX2,KNOWN,protein_coding,False
ENSG00000237406,False,False,ENSG00000237406.1,NDUFA9P1,KNOWN,pseudogene,OTTHUMG00000150636.1,1,False,False,False,False,pseudo_consens,ENSG00000237406.1,NDUFA9P1,KNOWN,pseudogene,False
ENSG00000128284,False,False,ENSG00000128284.15,APOL3,KNOWN,protein_coding,OTTHUMG00000150632.19,1,False,False,False,False,,ENSG00000128284.15,APOL3,KNOWN,protein_coding,False
ENSG00000233764,False,False,ENSG00000233764.1,Z95114.4,KNOWN,pseudogene,OTTHUMG00000150633.1,2,False,False,False,False,,ENSG00000233764.1,Z95114.4,KNOWN,pseudogene,False
ENSG00000231576,False,False,ENSG00000231576.1,Z95114.3,KNOWN,pseudogene,OTTHUMG00000150631.1,2,False,False,False,False,,ENSG00000231576.1,Z95114.3,KNOWN,pseudogene,False
ENSG00000237948,False,False,ENSG00000237948.1,Z95114.5,KNOWN,pseudogene,OTTHUMG00000150639.1,2,False,False,False,False,,ENSG00000237948.1,Z95114.5,KNOWN,pseudogene,False
ENSG00000225557,False,False,ENSG00000225557.1,Z95114.6,KNOWN,pseudogene,OTTHUMG00000150635.3,2,False,False,False,False,,ENSG00000225557.1,Z95114.6,KNOWN,pseudogene,False
ENSG00000237129,False,False,ENSG00000237129.1,Z95114.7,KNOWN,pseudogene,OTTHUMG00000150638.1,2,False,False,False,False,,ENSG00000237129.1,Z95114.7,KNOWN,pseudogene,False
ENSG00000229088,False,False,ENSG00000229088.1,MTND1P10,KNOWN,pseudogene,OTTHUMG00000150637.1,2,False,False,False,False,,ENSG00000229088.1,MTND1P10,KNOWN,pseudogene,False
ENSG00000100336,False,False,ENSG00000100336.13,APOL4,KNOWN,protein_coding,OTTHUMG00000150630.20,2,False,False,False,False,,ENSG00000100336.13,APOL4,KNOWN,protein_coding,False
ENSG00000128335,False,False,ENSG00000128335.9,APOL2,KNOWN,protein_coding,OTTHUMG00000150634.2,2,False,False,False,False,,ENSG00000128335.9,APOL2,KNOWN,protein_coding,False
ENSG00000100342,False,False,ENSG00000100342.16,APOL1,KNOWN,protein_coding,OTTHUMG00000030427.8,2,False,False,False,False,,ENSG00000100342.16,APOL1,KNOWN,protein_coding,False
ENSG00000100345,False,False,ENSG00000100345.16,MYH9,KNOWN,protein_coding,OTTHUMG00000030429.5,1,False,False,False,False,ncRNA_host,ENSG00000100345.16,MYH9,KNOWN,protein_coding,False
ENSG00000266345,False,False,ENSG00000266345.1,RN7SL349P,KNOWN,misc_RNA,,3,False,False,False,False,,ENSG00000266345.1,RN7SL349P,KNOWN,misc_RNA,False
ENSG00000223695,False,False,ENSG00000223695.1,RP4-633O19__A.1,NOVEL,lincRNA,OTTHUMG00000150616.1,1,False,False,False,False,,ENSG00000223695.1,RP4-633O19__A.1,NOVEL,lincRNA,False
ENSG00000237668,False,False,ENSG00000237668.1,RPS15AP38,KNOWN,pseudogene,OTTHUMG00000150595.1,1,False,False,False,False,pseudo_consens,ENSG00000237668.1,RPS15AP38,KNOWN,pseudogene,False
ENSG00000252575,False,False,ENSG00000252575.1,BX470187.1,NOVEL,miRNA,,3,False,False,False,False,,ENSG00000252575.1,BX470187.1,NOVEL,miRNA,False
ENSG00000252225,False,False,ENSG00000252225.1,Y_RNA,NOVEL,misc_RNA,,3,False,False,False,False,,ENSG00000252225.1,Y_RNA,NOVEL,misc_RNA,False
ENSG00000228719,False,False,ENSG00000228719.1,RP5-1119A7.14,NOVEL,lincRNA,OTTHUMG00000150597.1,2,False,False,False,False,,ENSG00000228719.1,RP5-1119A7.14,NOVEL,lincRNA,False
ENSG00000100348,False,False,ENSG00000100348.5,TXN2,KNOWN,protein_coding,OTTHUMG00000150596.3,2,False,False,False,False,,ENSG00000100348.5,TXN2,KNOWN,protein_coding,False
ENSG00000100350,False,False,ENSG00000100350.10,FOXRED2,KNOWN,protein_coding,OTTHUMG00000044614.3,2,False,False,False,False,,ENSG00000100350.10,FOXRED2,KNOWN,protein_coding,False
ENSG00000100353,False,False,ENSG00000100353.13,EIF3D,KNOWN,protein_coding,OTTHUMG00000150599.2,1,False,False,False,False,,ENSG00000100353.13,EIF3D,KNOWN,protein_coding,False
ENSG00000188078,False,False,ENSG00000188078.5,RP5-1119A7.11,KNOWN,pseudogene,OTTHUMG00000150600.1,1,False,False,False,False,pseudo_consens,ENSG00000188078.5,RP5-1119A7.11,KNOWN,pseudogene,False
ENSG00000229971,False,False,ENSG00000229971.1,RP5-1119A7.10,NOVEL,antisense,OTTHUMG00000150598.1,2,False,False,False,False,,ENSG00000229971.1,RP5-1119A7.10,NOVEL,antisense,False
ENSG00000261675,False,False,ENSG00000261675.1,RP5-1119A7.17,NOVEL,sense_overlapping,OTTHUMG00000176420.1,2,False,False,False,False,,ENSG00000261675.1,RP5-1119A7.17,NOVEL,sense_overlapping,False
ENSG00000166862,False,False,ENSG00000166862.6,CACNG2,KNOWN,protein_coding,OTTHUMG00000030612.3,2,False,False,False,False,,ENSG00000166862.6,CACNG2,KNOWN,protein_coding,False
ENSG00000234688,False,False,ENSG00000234688.1,RP1-293L6.1,NOVEL,antisense,OTTHUMG00000150584.1,1,False,False,False,False,,ENSG00000234688.1,RP1-293L6.1,NOVEL,antisense,False
ENSG00000100360,False,False,ENSG00000100360.10,IFT27,KNOWN,protein_coding,OTTHUMG00000150544.16,2,False,False,False,False,,ENSG00000100360.10,IFT27,KNOWN,protein_coding,False
ENSG00000100362,False,False,ENSG00000100362.8,PVALB,KNOWN,protein_coding,OTTHUMG00000150547.14,2,False,False,False,False,,ENSG00000100362.8,PVALB,KNOWN,protein_coding,False
ENSG00000234979,False,False,ENSG00000234979.1,CITF22-24E5.1,NOVEL,antisense,OTTHUMG00000150549.1,2,False,False,False,False,,ENSG00000234979.1,CITF22-24E5.1,NOVEL,antisense,False
ENSG00000183822,False,False,ENSG00000183822.2,CTA-833B7.2,NOVEL,antisense,OTTHUMG00000150550.1,2,False,False,False,False,,ENSG00000183822.2,CTA-833B7.2,NOVEL,antisense,False
ENSG00000100365,False,False,ENSG00000100365.10,NCF4,KNOWN,protein_coding,OTTHUMG00000150548.1,2,False,False,False,False,,ENSG00000100365.10,NCF4,KNOWN,protein_coding,False
ENSG00000100368,False,False,ENSG00000100368.9,CSF2RB,KNOWN,protein_coding,OTTHUMG00000150546.1,2,False,False,False,False,,ENSG00000100368.9,CSF2RB,KNOWN,protein_coding,False
ENSG00000239056,False,False,ENSG00000239056.1,snoU13,NOVEL,snoRNA,,3,False,False,False,False,,ENSG00000239056.1,snoU13,NOVEL,snoRNA,False
ENSG00000232254,False,False,ENSG00000232254.1,CSF2RBP1,KNOWN,pseudogene,OTTHUMG00000150535.1,2,False,False,False,False,,ENSG00000232254.1,CSF2RBP1,KNOWN,pseudogene,False
ENSG00000215403,False,False,ENSG00000215403.1,LL22NC01-81G9.3,NOVEL,antisense,OTTHUMG00000150539.1,2,False,False,False,False,,ENSG00000215403.1,LL22NC01-81G9.3,NOVEL,antisense,False
ENSG00000185264,False,False,ENSG00000185264.7,TEX33,KNOWN,protein_coding,OTTHUMG00000150531.2,2,False,False,False,False,,ENSG00000185264.7,TEX33,KNOWN,protein_coding,False
ENSG00000128311,False,False,ENSG00000128311.9,TST,KNOWN,protein_coding,OTTHUMG00000150533.2,2,False,False,False,False,,ENSG00000128311.9,TST,KNOWN,protein_coding,False
ENSG00000252412,False,False,ENSG00000252412.1,Y_RNA,NOVEL,misc_RNA,,3,False,False,False,False,,ENSG00000252412.1,Y_RNA,NOVEL,misc_RNA,False
ENSG00000128309,False,False,ENSG00000128309.12,MPST,KNOWN,protein_coding,OTTHUMG00000150543.1,1,False,False,False,False,,ENSG00000128309.12,MPST,KNOWN,protein_coding,False
ENSG00000100379,False,False,ENSG00000100379.13,KCTD17,KNOWN,protein_coding,OTTHUMG00000150532.1,1,False,False,False,False,,ENSG00000100379.13,KCTD17,KNOWN,protein_coding,False
ENSG00000201078,False,False,ENSG00000201078.1,RN7SKP214,KNOWN,misc_RNA,,3,False,False,False,False,,ENSG00000201078.1,RN7SKP214,KNOWN,misc_RNA,False
ENSG00000187045,False,False,ENSG00000187045.12,TMPRSS6,KNOWN,protein_coding,OTTHUMG00000150541.1,1,False,False,False,False,,ENSG00000187045.12,TMPRSS6,KNOWN,protein_coding,False
ENSG00000231467,False,False,ENSG00000231467.2,RP5-1170K4.7,NOVEL,antisense,OTTHUMG00000150536.2,2,False,False,False,False,,ENSG00000231467.2,RP5-1170K4.7,NOVEL,antisense,False
ENSG00000100385,False,False,ENSG00000100385.9,IL2RB,KNOWN,protein_coding,OTTHUMG00000150534.2,2,False,False,False,False,,ENSG00000100385.9,IL2RB,KNOWN,protein_coding,False
ENSG00000252142,False,False,ENSG00000252142.1,AL022314.1,NOVEL,miRNA,,3,False,False,False,False,,ENSG00000252142.1,AL022314.1,NOVEL,miRNA,False
ENSG00000235237,False,False,ENSG00000235237.1,RP1-151B14.6,NOVEL,antisense,OTTHUMG00000150530.1,2,False,False,False,False,,ENSG00000235237.1,RP1-151B14.6,NOVEL,antisense,False
ENSG00000133466,False,False,ENSG00000133466.9,C1QTNF6,KNOWN,protein_coding,OTTHUMG00000150538.1,2,False,False,False,False,,ENSG00000133466.9,C1QTNF6,KNOWN,protein_coding,False
ENSG00000183473,False,False,ENSG00000183473.5,SSTR3,KNOWN,protein_coding,OTTHUMG00000150537.1,2,False,False,False,False,,ENSG00000183473.5,SSTR3,KNOWN,protein_coding,False
ENSG00000226233,False,False,ENSG00000226233.1,RP1-151B14.9,KNOWN,pseudogene,OTTHUMG00000150542.1,1,False,False,False,False,pseudo_consens,ENSG00000226233.1,RP1-151B14.9,KNOWN,pseudogene,False
ENSG00000128340,False,False,ENSG00000128340.10,RAC2,KNOWN,protein_coding,OTTHUMG00000150540.1,1,False,False,False,False,,ENSG00000128340.10,RAC2,KNOWN,protein_coding,False
ENSG00000255594,False,False,ENSG00000255594.1,Z82188.1,KNOWN,pseudogene,,3,False,False,False,False,,ENSG00000255594.1,Z82188.1,KNOWN,pseudogene,False
ENSG00000100055,False,False,ENSG00000100055.16,CYTH4,KNOWN,protein_coding,OTTHUMG00000150562.18,1,False,False,False,False,,ENSG00000100055.16,CYTH4,KNOWN,protein_coding,False
ENSG00000243902,False,False,ENSG00000243902.2,RP1-63G5.5,NOVEL,sense_overlapping,OTTHUMG00000150561.1,2,False,False,False,False,,ENSG00000243902.2,RP1-63G5.5,NOVEL,sense_overlapping,False
ENSG00000237862,False,False,ENSG00000237862.1,RP1-63G5.7,NOVEL,lincRNA,OTTHUMG00000150559.1,1,False,False,False,False,,ENSG00000237862.1,RP1-63G5.7,NOVEL,lincRNA,False
ENSG00000166897,False,False,ENSG00000166897.10,ELFN2,KNOWN,protein_coding,OTTHUMG00000150558.2,2,False,False,False,False,,ENSG00000166897.10,ELFN2,KNOWN,protein_coding,False
